match_id,season,start_date,venue,gender,match_type,team_type,teams,city,innings,batting_team,bowling_team,over,ball,batter,bowler,non_striker,runs_off_bat,extras,total_runs,is_wicket,player_out,wicket_type,wides,noballs,byes,legbyes,penalty
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,2,4,AJ Finch,JRMVB Sanjaya,M Klinger,0,0,0,1,AJ Finch,caught and bowled,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,6,4,BR Dunk,DAS Gunaratne,M Klinger,0,0,0,1,BR Dunk,bowled,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,13,2,M Klinger,JRMVB Sanjaya,MC Henriques,0,0,0,1,M Klinger,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,14,2,TM Head,KMDN Kulasekara,MC Henriques,0,0,0,1,TM Head,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,15,6,AJ Turner,S Prasanna,MC Henriques,0,0,0,1,AJ Turner,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,16,6,JP Faulkner,SL Malinga,MC Henriques,0,0,0,1,JP Faulkner,lbw,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,18,3,TD Paine,SL Malinga,MC Henriques,0,0,0,1,TD Paine,lbw,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,19,3,PJ Cummins,KMDN Kulasekara,MC Henriques,0,0,0,1,PJ Cummins,bowled,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,19,5,AJ Tye,KMDN Kulasekara,MC Henriques,0,0,0,1,AJ Tye,lbw,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,1,Australia,Sri Lanka,19,6,JA Richardson,KMDN Kulasekara,MC Henriques,0,0,0,1,JA Richardson,bowled,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,0,5,WU Tharanga,AJ Turner,N Dickwella,0,0,0,1,WU Tharanga,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,2,2,N Dickwella,JP Faulkner,EMDY Munaweera,0,0,0,1,N Dickwella,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,3,3,BKG Mendis,JA Richardson,EMDY Munaweera,0,0,0,1,BKG Mendis,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,4,3,EMDY Munaweera,AJ Tye,DAS Gunaratne,0,0,0,1,EMDY Munaweera,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,4,4,TAM Siriwardana,AJ Tye,DAS Gunaratne,0,0,0,1,TAM Siriwardana,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,12,3,CK Kapugedera,PJ Cummins,DAS Gunaratne,0,0,0,1,CK Kapugedera,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,15,2,S Prasanna,JP Faulkner,DAS Gunaratne,0,0,0,1,S Prasanna,caught,0,0,0,0,0
1001351,2016/17,2017-02-19,"Simonds Stadium, South Geelong",male,T20,international,Australia vs Sri Lanka,Victoria,2,Sri Lanka,Australia,19,1,KMDN Kulasekara,AJ Tye,DAS Gunaratne,0,0,0,1,KMDN Kulasekara,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,1,Hong Kong,Ireland,4,5,Aizaz Khan,CA Young,Nizakat Khan,0,0,0,1,Aizaz Khan,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,1,Hong Kong,Ireland,11,5,Nizakat Khan,J Mulder,Babar Hayat,0,0,0,1,Nizakat Khan,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,1,Hong Kong,Ireland,13,1,Anshuman Rath,AR McBrine,Babar Hayat,0,0,0,1,Anshuman Rath,bowled,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,1,Hong Kong,Ireland,16,1,Babar Hayat,KJ O'Brien,Ehsan Khan,0,0,0,1,Babar Hayat,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,1,Hong Kong,Ireland,18,3,Ehsan Khan,CA Young,Tanwir Afzal,1,0,1,1,Tanwir Afzal,run out,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,1,3,WTS Porterfield,Nadeem Ahmed,DA Rankin,0,0,0,1,WTS Porterfield,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,2,5,SP Terry,Tanwir Afzal,DA Rankin,0,0,0,1,SP Terry,bowled,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,4,6,DA Rankin,Tanwir Afzal,JNK Shannon,0,0,0,1,DA Rankin,bowled,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,5,2,JNK Shannon,Aizaz Khan,KJ O'Brien,0,0,0,1,JNK Shannon,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,12,2,KJ O'Brien,Ehsan Khan,GJ Thompson,0,0,0,1,KJ O'Brien,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,15,2,AR McBrine,Nadeem Ahmed,GJ Thompson,0,0,0,1,AR McBrine,stumped,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,16,4,GJ Thompson,Aizaz Khan,L Tucker,0,0,0,1,GJ Thompson,caught,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,17,5,L Tucker,Tanveer Ahmed,J Mulder,0,0,0,1,L Tucker,bowled,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,18,3,J Mulder,Aizaz Khan,J Little,0,0,0,1,J Mulder,bowled,0,0,0,0,0
1004729,2016,2016-09-05,"Bready Cricket Club, Magheramason",male,T20,international,Ireland vs Hong Kong,Londonderry,2,Ireland,Hong Kong,19,3,J Little,Tanveer Ahmed,CA Young,0,0,0,1,J Little,bowled,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,1,3,Imrul Kayes,MJ Henry,Tamim Iqbal,0,0,0,1,Imrul Kayes,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,4,4,Tamim Iqbal,BM Wheeler,Sabbir Rahman,0,0,0,1,Tamim Iqbal,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,5,1,Sabbir Rahman,LH Ferguson,Shakib Al Hasan,0,0,0,1,Sabbir Rahman,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,5,2,Soumya Sarkar,LH Ferguson,Shakib Al Hasan,0,0,0,1,Soumya Sarkar,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,10,4,Shakib Al Hasan,C de Grandhomme,Mahmudullah,0,0,0,1,Shakib Al Hasan,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,15,3,Mosaddek Hossain,MJ Santner,Mahmudullah,0,0,0,1,Mosaddek Hossain,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,17,1,Mashrafe Mortaza,BM Wheeler,Mahmudullah,0,0,0,1,Mashrafe Mortaza,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,1,Bangladesh,New Zealand,19,2,Mahmudullah,LH Ferguson,Nurul Hasan,0,0,0,1,Mahmudullah,bowled,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,2,New Zealand,Bangladesh,2,3,NT Broom,Rubel Hossain,KS Williamson,0,0,0,1,NT Broom,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,2,New Zealand,Bangladesh,3,2,C Munro,Mustafizur Rahman,KS Williamson,0,0,0,1,C Munro,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,2,New Zealand,Bangladesh,6,3,CJ Anderson,Shakib Al Hasan,KS Williamson,0,0,0,1,CJ Anderson,caught,0,0,0,0,0
1019979,2016/17,2017-01-03,McLean Park,male,T20,international,New Zealand vs Bangladesh,Napier,2,New Zealand,Bangladesh,10,1,TC Bruce,Mashrafe Mortaza,KS Williamson,1,0,1,1,TC Bruce,run out,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,0,1,L Ronchi,Mashrafe Mortaza,KS Williamson,0,0,0,1,L Ronchi,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,4,6,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,1,KS Williamson,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,5,3,CJ Anderson,Mosaddek Hossain,C Munro,0,0,0,1,CJ Anderson,bowled,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,16,4,C Munro,Rubel Hossain,TC Bruce,0,0,0,1,C Munro,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,16,6,C de Grandhomme,Rubel Hossain,TC Bruce,0,0,0,1,C de Grandhomme,bowled,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,19,1,JDS Neesham,Rubel Hossain,TC Bruce,0,0,0,1,JDS Neesham,bowled,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,19,5,MJ Santner,Rubel Hossain,TC Bruce,0,0,0,1,MJ Santner,run out,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,0,5,Imrul Kayes,MJ Santner,Tamim Iqbal,0,0,0,1,Imrul Kayes,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,3,4,Sabbir Rahman,C de Grandhomme,Tamim Iqbal,0,0,0,1,Tamim Iqbal,run out,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,4,1,Shakib Al Hasan,BM Wheeler,Sabbir Rahman,0,0,0,1,Shakib Al Hasan,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,10,6,Soumya Sarkar,TA Boult,Sabbir Rahman,0,0,0,1,Soumya Sarkar,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,12,3,Sabbir Rahman,IS Sodhi,Mahmudullah,0,0,0,1,Sabbir Rahman,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,13,5,Mosaddek Hossain,KS Williamson,Mahmudullah,0,0,0,1,Mosaddek Hossain,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,16,2,Mahmudullah,IS Sodhi,Nurul Hasan,0,0,0,1,Mahmudullah,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,16,6,Mashrafe Mortaza,IS Sodhi,Nurul Hasan,0,0,0,1,Mashrafe Mortaza,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,17,1,Nurul Hasan,KS Williamson,Rubel Hossain,0,0,0,1,Nurul Hasan,caught,0,0,0,0,0
1019981,2016/17,2017-01-06,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,18,1,Rubel Hossain,BM Wheeler,Mustafizur Rahman,0,0,0,1,Rubel Hossain,caught,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,4,2,JDS Neesham,Rubel Hossain,KS Williamson,0,0,0,1,JDS Neesham,lbw,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,4,6,C Munro,Rubel Hossain,KS Williamson,0,0,0,1,C Munro,caught,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,6,1,TC Bruce,Mosaddek Hossain,KS Williamson,0,0,0,1,TC Bruce,caught,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,1,New Zealand,Bangladesh,18,1,KS Williamson,Rubel Hossain,CJ Anderson,0,0,0,1,KS Williamson,bowled,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,4,4,Tamim Iqbal,TA Boult,Soumya Sarkar,0,0,0,1,Tamim Iqbal,caught,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,8,3,Soumya Sarkar,IS Sodhi,Sabbir Rahman,0,0,0,1,Soumya Sarkar,caught and bowled,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,11,3,Sabbir Rahman,KS Williamson,Shakib Al Hasan,0,0,0,1,Sabbir Rahman,bowled,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,14,5,Mahmudullah,IS Sodhi,Shakib Al Hasan,0,0,0,1,Mahmudullah,bowled,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,18,2,Mosaddek Hossain,MJ Santner,Shakib Al Hasan,0,0,0,1,Mosaddek Hossain,caught,0,0,0,0,0
1019983,2016/17,2017-01-08,Bay Oval,male,T20,international,New Zealand vs Bangladesh,Mount Maunganui,2,Bangladesh,New Zealand,19,3,Shakib Al Hasan,TA Boult,Nurul Hasan,0,0,0,1,Shakib Al Hasan,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,2,4,Q de Kock,TA Boult,HM Amla,0,0,0,1,Q de Kock,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,11,1,F du Plessis,C de Grandhomme,HM Amla,0,0,0,1,F du Plessis,lbw,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,13,4,HM Amla,BM Wheeler,AB de Villiers,0,0,0,1,HM Amla,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,15,3,AB de Villiers,C de Grandhomme,JP Duminy,0,0,0,1,AB de Villiers,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,18,1,F Behardien,TA Boult,JP Duminy,0,0,0,1,F Behardien,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,1,South Africa,New Zealand,19,5,CH Morris,TG Southee,JP Duminy,0,0,0,1,JP Duminy,run out,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,2,1,GD Phillips,CH Morris,KS Williamson,0,0,0,1,GD Phillips,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,2,2,C Munro,CH Morris,KS Williamson,0,0,0,1,C Munro,bowled,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,6,3,KS Williamson,AL Phehlukwayo,TC Bruce,0,0,0,1,KS Williamson,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,9,3,CJ Anderson,AL Phehlukwayo,TC Bruce,0,0,0,1,CJ Anderson,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,10,3,TC Bruce,Imran Tahir,C de Grandhomme,0,0,0,1,TC Bruce,bowled,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,10,4,L Ronchi,Imran Tahir,C de Grandhomme,0,0,0,1,L Ronchi,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,11,7,MJ Santner,AL Phehlukwayo,C de Grandhomme,0,0,0,1,MJ Santner,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,12,4,C de Grandhomme,Imran Tahir,BM Wheeler,0,0,0,1,C de Grandhomme,caught,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,14,3,BM Wheeler,Imran Tahir,TG Southee,0,0,0,1,BM Wheeler,bowled,0,0,0,0,0
1020029,2016/17,2017-02-17,Eden Park,male,T20,international,New Zealand vs South Africa,Auckland,2,New Zealand,South Africa,14,5,TG Southee,Imran Tahir,TA Boult,0,0,0,1,TG Southee,bowled,0,0,0,0,0
1031431,2017,2017-06-21,The Rose Bowl,male,T20,international,England vs South Africa,Southampton,1,South Africa,England,0,1,JT Smuts,DJ Willey,RR Hendricks,0,0,0,1,JT Smuts,bowled,0,0,0,0,0
1031431,2017,2017-06-21,The Rose Bowl,male,T20,international,England vs South Africa,Southampton,1,South Africa,England,1,1,RR Hendricks,MA Wood,AB de Villiers,0,0,0,1,RR Hendricks,caught,0,0,0,0,0
1031431,2017,2017-06-21,The Rose Bowl,male,T20,international,England vs South Africa,Southampton,1,South Africa,England,4,1,DA Miller,MA Wood,AB de Villiers,0,0,0,1,DA Miller,caught,0,0,0,0,0
1031431,2017,2017-06-21,The Rose Bowl,male,T20,international,England vs South Africa,Southampton,2,England,South Africa,4,1,JJ Roy,AL Phehlukwayo,AD Hales,0,0,0,1,JJ Roy,lbw,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,3,2,RR Hendricks,TK Curran,JT Smuts,0,0,0,1,RR Hendricks,bowled,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,7,4,M Mosehle,LE Plunkett,JT Smuts,0,0,0,1,M Mosehle,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,10,6,JT Smuts,LA Dawson,AB de Villiers,0,0,0,1,JT Smuts,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,13,2,DA Miller,LE Plunkett,AB de Villiers,0,0,0,1,DA Miller,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,14,3,AB de Villiers,DJ Willey,F Behardien,0,0,0,1,AB de Villiers,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,18,2,CH Morris,TK Curran,F Behardien,0,0,0,1,CH Morris,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,18,5,AL Phehlukwayo,TK Curran,F Behardien,0,0,0,1,AL Phehlukwayo,bowled,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,1,South Africa,England,19,5,F Behardien,CJ Jordan,M Morkel,0,0,0,1,F Behardien,lbw,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,1,7,SW Billings,CH Morris,JJ Roy,0,0,0,1,SW Billings,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,13,4,JM Bairstow,CH Morris,JJ Roy,0,0,0,1,JM Bairstow,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,15,1,LS Livingstone,CH Morris,JJ Roy,0,0,0,1,JJ Roy,obstructing the field,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,17,4,JC Buttler,AL Phehlukwayo,LS Livingstone,0,0,0,1,JC Buttler,bowled,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,18,7,EJG Morgan,D Paterson,LS Livingstone,0,0,0,1,EJG Morgan,caught,0,0,0,0,0
1031433,2017,2017-06-23,County Ground,male,T20,international,England vs South Africa,Taunton,2,England,South Africa,19,4,LS Livingstone,AL Phehlukwayo,LA Dawson,1,0,1,1,LS Livingstone,run out,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,1,6,JJ Roy,M Morkel,AD Hales,0,0,0,1,JJ Roy,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,12,3,AD Hales,AL Phehlukwayo,DJ Malan,0,0,0,1,AD Hales,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,13,3,DJ Malan,Imran Tahir,JC Buttler,0,0,0,1,DJ Malan,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,17,4,SW Billings,D Paterson,JC Buttler,0,0,0,1,SW Billings,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,17,5,LS Livingstone,D Paterson,JC Buttler,0,0,0,1,LS Livingstone,bowled,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,18,6,LE Plunkett,AL Phehlukwayo,JC Buttler,0,0,0,1,LE Plunkett,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,19,3,JC Buttler,D Paterson,DJ Willey,0,0,0,1,JC Buttler,caught,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,1,England,South Africa,19,4,DJ Willey,D Paterson,CJ Jordan,0,0,0,1,DJ Willey,bowled,0,0,0,0,0
1031435,2017,2017-06-25,Sophia Gardens,male,T20,international,England vs South Africa,Cardiff,2,South Africa,England,1,6,RR Hendricks,TK Curran,JT Smuts,0,0,0,1,RR Hendricks,caught,0,0,0,0,0
