match_id,start_date,venue,innings,batting_team,bowling_team,completed_over,ball_no,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,total_runs,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,cumulative_runs,is_wicket,cumulative_wickets,wickets_in_hand,total_balls_bowled,balls_remaining,CRR,target_runs,RRR,batter_sr_l10,batter_avg_l10,bowler_eco_l10,bowler_sr_l10
211048,2005-02-17,Eden Park,1,Australia,New Zealand,0,10,DR Martyn,RT Ponting,KD Mills,0,0,0,0,0,0,0,0,bowled,DR Martyn,,,0,1,1,9,1,119,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,1,Australia,New Zealand,3,0,SM Katich,RT Ponting,CL Cairns,0,0,0,0,0,0,0,0,bowled,SM Katich,,,0,1,2,8,2,118,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,1,Australia,New Zealand,5,0,AC Gilchrist,A Symonds,KD Mills,0,0,0,0,0,0,0,0,caught,AC Gilchrist,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,1,Australia,New Zealand,7,0,MJ Clarke,AC Gilchrist,DR Tuffey,0,0,0,0,0,0,0,0,caught,MJ Clarke,,,0,1,4,6,4,116,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,1,Australia,New Zealand,8,0,A Symonds,RT Ponting,KD Mills,0,0,0,0,0,0,0,0,caught,A Symonds,,,0,1,5,5,5,115,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,0,10,SP Fleming,BB McCullum,MS Kasprowicz,0,0,0,0,0,0,0,0,bowled,SP Fleming,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,0,10,CL Cairns,SB Styris,MS Kasprowicz,0,0,0,0,0,0,0,0,caught,CL Cairns,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,2,0,MS Sinclair,BB McCullum,MS Kasprowicz,0,0,0,0,0,0,0,0,caught,MS Sinclair,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,2,0,BB McCullum,SB Styris,MS Kasprowicz,0,0,0,0,0,0,0,0,caught,BB McCullum,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,2,0,CD McMillan,SB Styris,JR Hopes,0,0,0,0,0,0,0,0,caught,CD McMillan,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,3,0,JW Wilson,KD Mills,GD McGrath,0,0,0,0,0,0,0,0,bowled,JW Wilson,,,0,1,6,4,6,114,0.0,1.0,0.05263157894736842,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,4,0,HJH Marshall,SB Styris,A Symonds,0,0,0,0,0,0,0,0,bowled,HJH Marshall,,,0,1,7,3,7,113,0.0,1.0,0.05309734513274336,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,4,0,AR Adams,SB Styris,A Symonds,0,0,0,0,0,0,0,0,run out,AR Adams,,,0,1,8,2,8,112,0.0,1.0,0.05357142857142857,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,6,0,SB Styris,JW Wilson,B Lee,0,0,0,0,0,0,0,0,bowled,SB Styris,,,0,1,9,1,9,111,0.0,1.0,0.05405405405405406,120.0,25.0,8.0,20.0
211048,2005-02-17,Eden Park,2,New Zealand,Australia,6,0,KD Mills,DR Tuffey,GD McGrath,0,0,0,0,0,0,0,0,caught,KD Mills,,,0,1,10,0,10,110,0.0,1.0,0.05454545454545454,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,0,10,ME Trescothick,PD Collingwood,A Symonds,0,0,0,0,0,0,0,0,caught,ME Trescothick,,,0,1,1,9,1,119,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,2,0,MP Vaughan,ME Trescothick,A Symonds,0,0,0,0,0,0,0,0,caught,MP Vaughan,,,0,1,2,8,2,118,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,2,0,AJ Strauss,PD Collingwood,JN Gillespie,0,0,0,0,0,0,0,0,bowled,AJ Strauss,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,4,0,VS Solanki,PD Collingwood,GD McGrath,0,0,0,0,0,0,0,0,caught,VS Solanki,,,0,1,4,6,4,116,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,5,0,GO Jones,ME Trescothick,GD McGrath,0,0,0,0,0,0,0,0,caught,GO Jones,,,0,1,5,5,5,115,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,5,0,A Flintoff,ME Trescothick,MS Kasprowicz,0,0,0,0,0,0,0,0,caught,A Flintoff,,,0,1,6,4,6,114,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,5,0,KP Pietersen,ME Trescothick,MJ Clarke,0,0,0,0,0,0,0,0,caught,KP Pietersen,,,0,1,7,3,7,113,0.0,1.0,0.0,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,1,England,Australia,6,0,PD Collingwood,J Lewis,GD McGrath,0,0,0,0,0,0,0,0,caught,PD Collingwood,,,0,1,8,2,8,112,0.0,1.0,0.0,120.0,25.0,0.0,1.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,0,10,MJ Clarke,A Symonds,J Lewis,0,0,0,0,0,0,0,0,caught,MJ Clarke,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,0.0,0.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,0,10,RT Ponting,DR Martyn,J Lewis,0,0,0,0,0,0,0,0,caught,RT Ponting,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,0,10,B Lee,MS Kasprowicz,PD Collingwood,0,0,0,0,0,0,0,0,caught,B Lee,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,3,0,JN Gillespie,B Lee,PD Collingwood,0,0,0,0,0,0,0,0,caught,JN Gillespie,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,3,0,GD McGrath,MS Kasprowicz,SJ Harmison,0,0,0,0,0,0,0,0,bowled,GD McGrath,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,4,0,A Symonds,MEK Hussey,J Lewis,0,0,0,0,0,0,0,0,caught,A Symonds,,,0,1,6,4,6,114,0.0,1.0,0.05263157894736842,0.0,0.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,4,0,MEK Hussey,RT Ponting,D Gough,0,0,0,0,0,0,0,0,caught,MEK Hussey,,,0,1,7,3,7,113,0.0,1.0,0.05309734513274336,120.0,25.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,5,0,AC Gilchrist,ML Hayden,D Gough,0,0,0,0,0,0,0,0,caught,AC Gilchrist,,,0,1,8,2,8,112,0.0,1.0,0.05357142857142857,0.0,0.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,5,0,DR Martyn,B Lee,J Lewis,0,0,0,0,0,0,0,0,caught,DR Martyn,,,0,1,9,1,9,111,0.0,1.0,0.05405405405405406,0.0,0.0,8.0,20.0
211028,2005-06-13,The Rose Bowl,2,Australia,England,6,0,ML Hayden,A Symonds,D Gough,0,0,0,0,0,0,0,0,caught,ML Hayden,,,0,1,10,0,10,110,0.0,1.0,0.05454545454545454,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,0,10,HH Gibbs,JM Kemp,JS Patel,0,0,0,0,0,0,0,0,lbw,HH Gibbs,,,0,1,1,9,1,119,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,0,10,SM Pollock,MV Boucher,AR Adams,0,0,0,0,0,0,0,0,caught,SM Pollock,,,0,1,2,8,2,118,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,2,0,MV Boucher,AG Prince,NJ Astle,0,0,0,0,0,0,0,0,bowled,MV Boucher,,,0,1,3,7,3,117,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,3,0,JH Kallis,HH Gibbs,JS Patel,0,0,0,0,0,0,0,0,bowled,JH Kallis,,,0,1,4,6,4,116,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,3,0,M Ntini,A Nel,SE Bond,0,0,0,0,0,0,0,0,bowled,M Ntini,,,0,1,5,5,5,115,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,4,0,GC Smith,JH Kallis,NJ Astle,0,0,0,0,0,0,0,0,caught and bowled,GC Smith,,,0,1,6,4,6,114,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,4,0,JM Kemp,MV Boucher,NJ Astle,0,0,0,0,0,0,0,0,caught and bowled,JM Kemp,,,0,1,7,3,7,113,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,4,0,CK Langeveldt,JA Morkel,SE Bond,0,0,0,0,0,0,0,0,bowled,CK Langeveldt,,,0,1,8,2,8,112,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,4,0,JA Morkel,M Ntini,JS Patel,0,0,0,0,0,0,0,0,caught,JA Morkel,,,0,1,9,1,9,111,0.0,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,1,South Africa,New Zealand,5,0,JA Morkel,AG Prince,JS Patel,0,2,0,2,0,0,0,2,run out,AG Prince,,,2,1,10,0,10,110,1.2000000000000002,3.0,0.0,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,2,New Zealand,South Africa,0,10,NJ Astle,SP Fleming,A Nel,0,0,0,0,0,0,0,0,bowled,NJ Astle,,,0,1,1,9,1,119,0.0,3.0,0.1512605042016807,120.0,25.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,2,New Zealand,South Africa,0,10,CD McMillan,SB Styris,N Boje,0,0,0,0,0,0,0,0,caught,CD McMillan,,,0,1,2,8,2,118,0.0,3.0,0.15254237288135594,0.0,0.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,2,New Zealand,South Africa,2,0,SB Styris,JDP Oram,CK Langeveldt,0,0,0,0,0,0,0,0,bowled,SB Styris,,,0,1,3,7,3,117,0.0,3.0,0.15384615384615385,0.0,0.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,2,New Zealand,South Africa,3,0,SP Fleming,CD McMillan,CK Langeveldt,0,0,0,0,0,0,0,0,caught,SP Fleming,,,0,1,4,6,4,116,0.0,3.0,0.15517241379310345,0.0,0.0,8.0,20.0
222678,2005-10-21,New Wanderers Stadium,2,New Zealand,South Africa,6,0,HJH Marshall,SP Fleming,A Nel,0,0,0,0,0,0,0,0,caught,HJH Marshall,,,0,1,5,5,5,115,0.0,3.0,0.15652173913043477,0.0,0.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",1,Australia,South Africa,0,10,DR Martyn,A Symonds,M Zondeki,0,0,0,0,0,0,0,0,caught,DR Martyn,,,0,1,1,9,1,119,0.0,1.0,0.0,0.0,0.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",1,Australia,South Africa,2,0,RT Ponting,DR Martyn,J Botha,0,0,0,0,0,0,0,0,caught,RT Ponting,,,0,1,2,8,2,118,0.0,1.0,0.0,0.0,0.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",1,Australia,South Africa,5,0,JR Hopes,DR Martyn,SM Pollock,0,0,0,0,0,0,0,0,caught,JR Hopes,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,0,10,J Botha,JA Rudolph,A Symonds,0,0,0,0,0,0,0,0,caught,J Botha,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,120.0,25.0,0.0,1.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,2,0,HH Dippenaar,GC Smith,NW Bracken,0,0,0,0,0,0,0,0,caught,HH Dippenaar,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,120.0,25.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,2,0,MV Boucher,SM Pollock,SR Clark,0,0,0,0,0,0,0,0,caught,MV Boucher,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,0.0,0.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,2,0,AJ Hall,JA Rudolph,JR Hopes,0,0,0,0,0,0,0,0,caught,AJ Hall,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,120.0,25.0,0.0,1.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,2,0,GJP Kruger,JA Rudolph,ML Lewis,0,0,0,0,0,0,0,0,caught,GJP Kruger,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,120.0,25.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,3,0,SM Pollock,JH Kallis,A Symonds,0,0,0,0,0,0,0,0,caught,SM Pollock,,,0,1,6,4,6,114,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,1.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,3,0,M Zondeki,JA Rudolph,ML Lewis,0,0,0,0,0,0,0,0,bowled,M Zondeki,,,0,1,7,3,7,113,0.0,1.0,0.05309734513274336,120.0,25.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,4,0,HH Gibbs,GC Smith,NW Bracken,0,0,0,0,0,0,0,0,caught,HH Gibbs,,,0,1,8,2,8,112,0.0,1.0,0.05357142857142857,0.0,0.0,8.0,20.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,5,0,GC Smith,MV Boucher,JR Hopes,0,0,0,0,0,0,0,0,bowled,GC Smith,,,0,1,9,1,9,111,0.0,1.0,0.05405405405405406,0.0,0.0,0.0,1.0
226374,2006-01-09,"Brisbane Cricket Ground, Woolloongabba",2,South Africa,Australia,7,0,JH Kallis,JA Rudolph,A Symonds,0,0,0,0,0,0,0,0,run out,JH Kallis,,,0,1,10,0,10,110,0.0,1.0,0.05454545454545454,0.0,0.0,0.0,1.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,3,0,RS Morton,D Ganga,SB Styris,0,0,0,0,0,0,0,0,lbw,RS Morton,,,0,1,1,9,1,119,0.0,1.0,0.0,120.0,25.0,8.0,20.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,3,0,D Ganga,DR Smith,CL Cairns,0,0,0,0,0,0,0,0,run out,DR Smith,,,0,1,2,8,2,118,0.0,1.0,0.0,120.0,25.0,0.0,1.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,4,0,CH Gayle,D Ganga,SE Bond,0,0,0,0,0,0,0,0,caught,CH Gayle,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,0.0,1.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,4,0,D Ganga,WW Hinds,SB Styris,0,0,0,0,0,0,0,0,caught,D Ganga,,,0,1,4,6,4,116,0.0,1.0,0.0,120.0,25.0,8.0,20.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,4,0,S Chanderpaul,DJ Bravo,JS Patel,0,0,0,0,0,0,0,0,caught,S Chanderpaul,,,0,1,5,5,5,115,0.0,1.0,0.0,120.0,25.0,3.0,1.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,6,0,S Chanderpaul,WW Hinds,JS Patel,0,0,0,0,0,0,0,0,run out,WW Hinds,,,0,1,6,4,6,114,0.0,1.0,0.0,120.0,25.0,3.0,1.0
237242,2006-02-16,Eden Park,1,West Indies,New Zealand,6,0,D Ramdin,DJ Bravo,SE Bond,0,0,0,0,0,0,0,0,caught,D Ramdin,,,0,1,7,3,7,113,0.0,1.0,0.0,120.0,25.0,0.0,1.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,2,0,L Vincent,PG Fulton,DR Smith,0,0,0,0,0,0,0,0,bowled,L Vincent,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,120.0,25.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,2,0,HJH Marshall,PG Fulton,CH Gayle,0,0,0,0,0,0,0,0,caught,HJH Marshall,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,0.0,0.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,2,0,BB McCullum,PG Fulton,DR Smith,0,0,0,0,0,0,0,0,bowled,BB McCullum,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,0.0,0.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,3,0,SB Styris,L Vincent,DJ Bravo,0,0,0,0,0,0,0,0,bowled,SB Styris,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,0.0,0.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,3,0,PG Fulton,JEC Franklin,CH Gayle,0,0,0,0,0,0,0,0,bowled,PG Fulton,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,120.0,25.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,4,0,CL Cairns,L Vincent,DJ Bravo,0,0,0,0,0,0,0,0,bowled,CL Cairns,,,0,1,6,4,6,114,0.0,1.0,0.05263157894736842,0.0,0.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,6,0,NJ Astle,L Vincent,JE Taylor,0,0,0,0,0,0,0,0,caught,NJ Astle,,,0,1,7,3,7,113,0.0,1.0,0.05309734513274336,0.0,0.0,8.0,20.0
237242,2006-02-16,Eden Park,2,New Zealand,West Indies,7,0,SP Fleming,L Vincent,JE Taylor,0,0,0,0,0,0,0,0,caught,SP Fleming,,,0,1,8,2,8,112,0.0,1.0,0.05357142857142857,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,1,South Africa,Australia,0,10,HH Gibbs,GC Smith,ML Lewis,0,0,0,0,0,0,0,0,lbw,HH Gibbs,,,0,1,1,9,1,119,0.0,1.0,0.0,0.0,0.0,0.0,1.0
238195,2006-02-24,New Wanderers Stadium,1,South Africa,Australia,0,10,SM Pollock,GC Smith,SR Watson,0,0,0,0,0,0,0,0,caught,SM Pollock,,,0,1,2,8,2,118,0.0,1.0,0.0,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,1,South Africa,Australia,3,0,JJ van der Wath,GC Smith,NW Bracken,0,0,0,0,0,0,0,0,caught,JJ van der Wath,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,0.0,1.0
238195,2006-02-24,New Wanderers Stadium,1,South Africa,Australia,4,0,LE Bosman,GC Smith,ML Lewis,0,0,0,0,0,0,0,0,bowled,LE Bosman,,,0,1,4,6,4,116,0.0,1.0,0.0,120.0,25.0,0.0,1.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,0,10,AC Gilchrist,SM Katich,AJ Hall,0,0,0,0,0,0,0,0,lbw,AC Gilchrist,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,2,0,SM Katich,MJ Clarke,R Telemachus,0,0,0,0,0,0,0,0,caught,SM Katich,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,3,0,RT Ponting,SM Katich,AJ Hall,0,0,0,0,0,0,0,0,lbw,RT Ponting,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,3,0,DR Martyn,SM Katich,JJ van der Wath,0,0,0,0,0,0,0,0,caught,DR Martyn,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,0.0,0.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,5,0,SR Watson,MJ Clarke,RJ Peterson,0,0,0,0,0,0,0,0,bowled,SR Watson,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,120.0,25.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,5,0,GB Hogg,B Lee,AJ Hall,0,0,0,0,0,0,0,0,caught,GB Hogg,,,0,1,6,4,6,114,0.0,1.0,0.05263157894736842,120.0,25.0,8.0,20.0
238195,2006-02-24,New Wanderers Stadium,2,Australia,South Africa,6,0,MJ Clarke,GB Hogg,RJ Peterson,0,0,0,0,0,0,0,0,stumped,MJ Clarke,,,0,1,7,3,7,113,0.0,1.0,0.05309734513274336,0.0,0.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,0,10,ST Jayasuriya,DPMD Jayawardene,JWM Dalrymple,0,0,0,0,0,0,0,0,run out,DPMD Jayawardene,,,0,1,1,9,1,119,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,0,10,TM Dilshan,KC Sangakkara,JWM Dalrymple,0,0,0,0,0,0,0,0,caught,TM Dilshan,,,0,1,2,8,2,118,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,4,0,SL Malinga,CRD Fernando,LE Plunkett,0,0,0,0,0,0,0,0,caught,SL Malinga,,,0,1,3,7,3,117,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,5,0,WU Tharanga,ST Jayasuriya,PD Collingwood,0,0,0,0,0,0,0,0,bowled,WU Tharanga,,,0,1,4,6,4,116,0.0,1.0,0.0,120.0,25.0,0.0,1.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,5,0,ST Jayasuriya,TM Dilshan,PD Collingwood,0,0,0,0,0,0,0,0,lbw,ST Jayasuriya,,,0,1,5,5,5,115,0.0,1.0,0.0,120.0,25.0,0.0,1.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,5,0,KC Sangakkara,CK Kapugedera,PD Collingwood,0,0,0,0,0,0,0,0,caught,KC Sangakkara,,,0,1,6,4,6,114,0.0,1.0,0.0,120.0,25.0,0.0,1.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,5,0,MF Maharoof,CK Kapugedera,LE Plunkett,0,0,0,0,0,0,0,0,run out,MF Maharoof,,,0,1,7,3,7,113,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,5,0,CK Kapugedera,SL Malinga,SI Mahmood,0,0,0,0,0,0,0,0,caught,CK Kapugedera,,,0,1,8,2,8,112,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,6,0,CRD Fernando,PDRL Perera,LE Plunkett,0,0,0,0,0,0,0,0,run out,CRD Fernando,,,0,1,9,1,9,111,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,1,Sri Lanka,England,7,0,RP Arnold,KC Sangakkara,PD Collingwood,0,0,0,0,0,0,0,0,bowled,RP Arnold,,,0,1,10,0,10,110,0.0,1.0,0.0,120.0,25.0,0.0,1.0
225271,2006-06-15,The Rose Bowl,2,England,Sri Lanka,0,10,JWM Dalrymple,ME Trescothick,ST Jayasuriya,0,0,0,0,0,0,0,0,caught,JWM Dalrymple,,,0,1,1,9,1,119,0.0,1.0,0.05042016806722689,120.0,25.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,2,England,Sri Lanka,3,0,AJ Strauss,ME Trescothick,CRD Fernando,0,0,0,0,0,0,0,0,bowled,AJ Strauss,,,0,1,2,8,2,118,0.0,1.0,0.05084745762711865,0.0,0.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,2,England,Sri Lanka,3,0,PD Collingwood,ME Trescothick,TM Dilshan,0,0,0,0,0,0,0,0,caught,PD Collingwood,,,0,1,3,7,3,117,0.0,1.0,0.05128205128205129,0.0,0.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,2,England,Sri Lanka,4,0,ME Trescothick,GO Jones,ST Jayasuriya,0,0,0,0,0,0,0,0,run out,ME Trescothick,,,0,1,4,6,4,116,0.0,1.0,0.05172413793103448,0.0,0.0,8.0,20.0
225271,2006-06-15,The Rose Bowl,2,England,Sri Lanka,6,0,KP Pietersen,ME Trescothick,ST Jayasuriya,0,0,0,0,0,0,0,0,caught,KP Pietersen,,,0,1,5,5,5,115,0.0,1.0,0.052173913043478265,0.0,0.0,8.0,20.0
225263,2006-08-28,County Ground,1,England,Pakistan,0,10,PD Collingwood,ME Trescothick,Naved-ul-Hasan,0,0,0,0,0,0,0,0,caught,PD Collingwood,,,0,1,1,9,1,119,0.0,1.0,0.0,0.0,0.0,8.0,20.0
225263,2006-08-28,County Ground,1,England,Pakistan,0,10,CMW Read,MH Yardy,Abdul Razzaq,0,0,0,0,0,0,0,0,caught,CMW Read,,,0,1,2,8,2,118,0.0,1.0,0.0,120.0,25.0,8.0,20.0
225263,2006-08-28,County Ground,1,England,Pakistan,2,0,KP Pietersen,ME Trescothick,Mohammad Asif,0,0,0,0,0,0,0,0,bowled,KP Pietersen,,,0,1,3,7,3,117,0.0,1.0,0.0,0.0,0.0,8.0,20.0
225263,2006-08-28,County Ground,1,England,Pakistan,2,0,ME Trescothick,JWM Dalrymple,Abdul Razzaq,0,0,0,0,0,0,0,0,caught,ME Trescothick,,,0,1,4,6,4,116,0.0,1.0,0.0,0.0,0.0,8.0,20.0
225263,2006-08-28,County Ground,1,England,Pakistan,4,0,AJ Strauss,ME Trescothick,Mohammad Asif,0,0,0,0,0,0,0,0,caught,AJ Strauss,,,0,1,5,5,5,115,0.0,1.0,0.0,0.0,0.0,8.0,20.0
